OrderID,Product,Category,Region,Quantity,PricePerUnit,TotalSales,Date
ORD10381,Dumbbells,Sports,Europe,10,150,428.01862741029305,2024-12-09
ORD10382,Tablet,Electronics,North America,1,500,500.0,2024-09-28
ORD10383,Sofa,Furniture,Europe,1,5000,5000.0,2025-02-11
ORD10384,Doll,Toys,Asia,2,50,100.0,2025-01-01
ORD10385,Vacuum Cleaner,Home Appliances,Asia,8,500,4000.0,2024-11-24
ORD10386,Camera,Electronics,Europe,2,700,1400.0,2024-09-22
ORD10387,Vacuum Cleaner,Home Appliances,Asia,2,500,1000.0,2024-12-17
ORD10388,Jeans,Apparel,Australia,4,50,200.0,2024-09-10
ORD10389,Board Game,Toys,South America,1,80,80.0,2024-10-29
ORD10390,Smartphone,Electronics,Australia,2,800,1600.0,2024-11-12
ORD10391,Fiction,Books,Asia,2,15,30.0,2025-02-02
ORD10392,Wardrobe,Furniture,South America,2,6000,12000.0,2024-12-02
ORD10393,Science,Books,Asia,2,30,60.0,2024-10-04
ORD10394,Smartphone,Electronics,Asia,1,800,800.0,2024-12-10
ORD10395,Sweater,Apparel,Asia,2,60,120.0,2024-09-30
ORD10396,Bed,Furniture,Australia,2,4500,9000.0,2024-10-02
ORD10397,Wardrobe,Furniture,Australia,1,6000,6000.0,2025-02-13
ORD10398,T-Shirt,Apparel,South America,1,25,25.0,2024-08-31
ORD10399,Philosophy,Books,Europe,1,18,18.0,2024-11-04
ORD10400,Smartwatch,Electronics,Asia,1,300,300.0,2025-01-21
ORD10401,History,Books,Australia,2,25,50.0,2024-09-25
ORD10402,Refrigerator,Home Appliances,Australia,1,2500,2500.0,2024-12-17
ORD10403,T-Shirt,Apparel,South America,1,25,25.0,2024-12-02
ORD10404,T-Shirt,Apparel,South America,7,25,175.0,2025-01-24
ORD10405,Sofa,Furniture,Asia,1,5000,5000.0,2025-01-06
ORD10406,Jacket,Apparel,North America,1,120,120.0,2024-11-10
ORD10407,Philosophy,Books,Europe,7,18,126.0,2025-02-01
ORD10408,Fiction,Books,Europe,3,15,45.0,2025-01-09
ORD10409,Tablet,Electronics,Europe,1,500,500.0,2024-09-13
ORD10410,Wardrobe,Furniture,Europe,3,6000,18000.0,2024-10-12
ORD10411,Smartphone,Electronics,North America,10,800,1812.4825022541131,2024-09-10
ORD10412,Air Conditioner,Home Appliances,Europe,5,3500,17500.0,2024-11-22
ORD10413,Tennis Racket,Sports,Asia,3,120,360.0,2024-09-29
ORD10414,Tablet,Electronics,North America,36,500,5777.4267384921795,2024-12-05
ORD10415,Camera,Electronics,North America,1,700,700.0,2025-01-03
ORD10416,Washing Machine,Home Appliances,Europe,1,1800,1800.0,2025-01-02
ORD10417,Microwave,Home Appliances,Europe,4,200,800.0,2024-11-09
ORD10418,Wardrobe,Furniture,North America,4,6000,24000.0,2024-10-01
ORD10419,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2024-10-18
ORD10420,Shoes,Apparel,Europe,1,80,80.0,2024-10-29
ORD10421,Camera,Electronics,North America,4,700,2800.0,2025-01-05
ORD10422,Sweater,Apparel,Asia,3,60,180.0,2024-10-02
ORD10423,Board Game,Toys,Australia,4,80,320.0,2025-01-14
ORD10424,Camera,Electronics,Europe,3,700,2100.0,2025-01-27
ORD10425,Wardrobe,Furniture,North America,3,6000,18000.0,2025-02-05
ORD10426,Jacket,Apparel,Asia,1,120,120.0,2024-09-25
ORD10427,Action Figure,Toys,Asia,2,40,80.0,2024-09-06
ORD10428,Laptop,Electronics,South America,30,1200,6417.286772650554,2024-12-20
ORD10429,Fiction,Books,Europe,2,15,30.0,2024-10-12
ORD10430,Microwave,Home Appliances,South America,6,200,1200.0,2025-01-04
ORD10431,Wardrobe,Furniture,North America,2,6000,12000.0,2025-01-18
ORD10432,Air Conditioner,Home Appliances,North America,4,3500,14000.0,2024-11-19
ORD10433,RC Car,Toys,North America,3,150,450.0,2025-02-20
ORD10434,Lego Set,Toys,Asia,1,100,100.0,2024-11-19
ORD10435,Philosophy,Books,North America,1,18,18.0,2024-12-27
ORD10436,Refrigerator,Home Appliances,North America,6,2500,15000.0,2024-12-12
ORD10437,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2024-12-20
ORD10438,Tablet,Electronics,Asia,3,500,1500.0,2024-10-12
ORD10439,Shoes,Apparel,North America,1,80,80.0,2024-09-08
ORD10440,Shoes,Apparel,South America,2,80,160.0,2024-10-08
ORD10441,Jeans,Apparel,Asia,5,50,250.0,2025-01-10
ORD10442,Bookshelf,Furniture,South America,1,2000,2000.0,2025-01-19
ORD10443,Smartwatch,Electronics,Europe,2,300,600.0,2024-10-25
ORD10444,Tennis Racket,Sports,Asia,2,120,240.0,2025-02-20
ORD10445,Doll,Toys,Asia,1,50,50.0,2024-09-01
ORD10446,Air Conditioner,Home Appliances,Australia,7,3500,24500.0,2025-01-10
ORD10447,Sofa,Furniture,North America,2,5000,10000.0,2024-10-27
ORD10448,Smartphone,Electronics,North America,2,800,1600.0,2024-12-24
ORD10449,Smartwatch,Electronics,North America,2,300,600.0,2024-09-04
ORD10450,Air Conditioner,Home Appliances,South America,3,3500,10500.0,2024-09-27
ORD10451,Laptop,Electronics,Europe,2,1200,2400.0,2024-11-07
ORD10452,Football,Sports,South America,1,60,60.0,2024-10-07
ORD10453,Non-Fiction,Books,Europe,2,20,40.0,2024-12-06
ORD10454,Action Figure,Toys,South America,2,40,80.0,2025-02-10
ORD10455,Bed,Furniture,Australia,2,4500,9000.0,2024-11-13
ORD10456,RC Car,Toys,Asia,2,150,300.0,2025-02-20
ORD10457,Sofa,Furniture,South America,1,5000,5000.0,2024-10-24
ORD10458,Wardrobe,Furniture,South America,1,6000,6000.0,2024-09-23
ORD10459,Smartwatch,Electronics,North America,1,300,300.0,2024-09-28
ORD10460,Laptop,Electronics,North America,3,1200,3600.0,2025-02-15
ORD10461,Jeans,Apparel,Europe,4,50,200.0,2024-10-03
ORD10462,Running Shoes,Sports,North America,2,100,200.0,2024-12-28
ORD10463,Science,Books,Australia,1,30,30.0,2025-01-10
ORD10464,Air Conditioner,Home Appliances,North America,6,3500,21000.0,2024-09-23
ORD10465,Laptop,Electronics,North America,1,1200,1200.0,2025-02-04
ORD10466,Sweater,Apparel,Asia,5,60,300.0,2024-12-28
ORD10467,Dining Table,Furniture,South America,1,3500,3500.0,2025-01-26
ORD10468,Tennis Racket,Sports,South America,4,120,480.0,2024-12-24
ORD10469,Doll,Toys,Europe,2,50,100.0,2024-10-18
ORD10470,Microwave,Home Appliances,Asia,1,200,200.0,2024-11-21
ORD10471,Tennis Racket,Sports,Europe,7,120,840.0,2024-11-22
ORD10472,Microwave,Home Appliances,South America,4,200,800.0,2024-09-15
ORD10473,Shoes,Apparel,Asia,1,80,80.0,2025-01-30
ORD10474,Dining Table,Furniture,Asia,2,3500,7000.0,2024-09-26
ORD10475,Smartwatch,Electronics,South America,2,300,600.0,2024-12-14
ORD10476,Wardrobe,Furniture,Australia,3,6000,18000.0,2025-02-09
ORD10477,Shoes,Apparel,South America,3,80,240.0,2024-10-20
ORD10478,Philosophy,Books,Europe,2,18,36.0,2024-12-19
ORD10479,Vacuum Cleaner,Home Appliances,South America,2,500,1000.0,2024-11-04
ORD10480,Vacuum Cleaner,Home Appliances,Europe,3,500,1500.0,2024-11-14
ORD10481,Bookshelf,Furniture,North America,6,2000,12000.0,2024-09-24
ORD10482,T-Shirt,Apparel,Europe,1,25,25.0,2025-02-13
ORD10483,Microwave,Home Appliances,Australia,1,200,200.0,2025-02-08
ORD10484,Smartphone,Electronics,Asia,10,800,4427.066670326074,2025-01-31
ORD10485,Football,Sports,South America,4,60,240.0,2024-12-23
ORD10486,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-09-20
ORD10487,Sweater,Apparel,Asia,1,60,60.0,2024-11-19
ORD10488,Non-Fiction,Books,Asia,1,20,20.0,2025-01-29
ORD10489,Bed,Furniture,Asia,3,4500,13500.0,2024-10-04
ORD10490,Laptop,Electronics,Asia,3,1200,3600.0,2024-09-27
ORD10491,Basketball,Sports,North America,1,70,70.0,2024-08-30
ORD10492,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2024-10-22
ORD10493,Microwave,Home Appliances,Australia,3,200,600.0,2024-11-17
ORD10494,Air Conditioner,Home Appliances,Europe,5,3500,17500.0,2024-10-15
ORD10495,History,Books,Asia,3,25,75.0,2024-11-09
ORD10496,Tablet,Electronics,North America,2,500,1000.0,2025-01-25
ORD10497,Tablet,Electronics,Asia,3,500,1500.0,2024-10-24
ORD10498,Smartwatch,Electronics,Europe,20,300,1423.5256351771402,2025-01-20
ORD10499,Washing Machine,Home Appliances,Asia,4,1800,7200.0,2024-11-06
ORD10500,Camera,Electronics,Europe,1,700,700.0,2024-10-09
ORD10501,Smartphone,Electronics,Australia,1,800,800.0,2024-11-26
ORD10502,Lego Set,Toys,Europe,2,100,200.0,2025-01-05
ORD10503,Tablet,Electronics,North America,36,500,5021.075471274789,2024-10-23
ORD10504,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-12-21
ORD10505,Smartphone,Electronics,Australia,5,800,4000.0,2025-02-18
ORD10506,Action Figure,Toys,Asia,1,40,40.0,2025-02-13
ORD10507,Non-Fiction,Books,Europe,1,20,20.0,2024-09-03
ORD10508,Tennis Racket,Sports,North America,4,120,480.0,2024-10-02
ORD10509,Bookshelf,Furniture,North America,2,2000,4000.0,2024-09-12
ORD10510,Laptop,Electronics,Europe,1,1200,1200.0,2025-02-13
ORD10511,Sweater,Apparel,Asia,2,60,120.0,2024-10-24
ORD10512,Wardrobe,Furniture,North America,2,6000,12000.0,2024-11-27
ORD10513,Washing Machine,Home Appliances,South America,2,1800,3600.0,2025-01-26
ORD10514,T-Shirt,Apparel,Australia,3,25,75.0,2025-01-04
ORD10515,Laptop,Electronics,Europe,3,1200,3600.0,2024-08-30
ORD10516,Dumbbells,Sports,Europe,3,150,450.0,2025-01-23
ORD10517,Smartwatch,Electronics,South America,3,300,900.0,2024-11-19
ORD10518,Fiction,Books,Australia,3,15,45.0,2024-11-04
ORD10519,Football,Sports,Europe,3,60,180.0,2025-02-02
ORD10520,Microwave,Home Appliances,Asia,2,200,400.0,2025-02-19
ORD10521,RC Car,Toys,Australia,2,150,300.0,2024-09-08
ORD10522,T-Shirt,Apparel,South America,1,25,25.0,2024-09-06
ORD10523,Air Conditioner,Home Appliances,Australia,2,3500,7000.0,2024-12-06
ORD10524,Camera,Electronics,Asia,5,700,3500.0,2024-12-06
ORD10525,Sweater,Apparel,Asia,2,60,120.0,2025-01-21
ORD10526,Science,Books,Asia,1,30,30.0,2024-11-20
ORD10527,T-Shirt,Apparel,Asia,2,25,50.0,2024-10-15
ORD10528,Laptop,Electronics,Europe,1,1200,1200.0,2025-01-06
ORD10529,Dining Table,Furniture,Asia,2,3500,7000.0,2024-09-07
ORD10530,Jacket,Apparel,Europe,6,120,720.0,2024-12-16
ORD10531,Jeans,Apparel,Asia,3,50,150.0,2024-09-11
ORD10532,Dining Table,Furniture,Asia,4,3500,14000.0,2024-09-03
ORD10533,Refrigerator,Home Appliances,North America,1,2500,2500.0,2024-08-30
ORD10534,History,Books,Asia,1,25,25.0,2024-09-01
ORD10535,T-Shirt,Apparel,North America,1,25,25.0,2024-09-14
ORD10536,Sweater,Apparel,Europe,1,60,60.0,2024-09-13
ORD10537,Vacuum Cleaner,Home Appliances,Australia,2,500,1000.0,2024-09-09
ORD10538,Non-Fiction,Books,Europe,4,20,80.0,2024-12-06
ORD10539,Air Conditioner,Home Appliances,Asia,2,3500,7000.0,2024-09-03
ORD10540,Board Game,Toys,North America,5,80,400.0,2024-09-24
ORD10541,T-Shirt,Apparel,Australia,6,25,150.0,2024-10-15
ORD10542,Bed,Furniture,Australia,4,4500,18000.0,2025-02-09
ORD10543,Board Game,Toys,Asia,2,80,160.0,2025-02-21
ORD10544,Sofa,Furniture,Europe,4,5000,20000.0,2025-02-01
ORD10545,Sofa,Furniture,Europe,2,5000,10000.0,2024-09-21
ORD10546,Basketball,Sports,Asia,2,70,140.0,2024-09-20
ORD10547,Fiction,Books,Europe,1,15,15.0,2024-09-18
ORD10548,Smartphone,Electronics,Australia,18,800,5323.750295385765,2024-09-08
ORD10549,Non-Fiction,Books,North America,1,20,20.0,2024-12-22
ORD10550,Action Figure,Toys,Australia,3,40,120.0,2025-01-09
ORD10551,Tennis Racket,Sports,Europe,24,120,793.8600920714862,2024-10-10
ORD10552,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2025-01-09
ORD10553,Camera,Electronics,Asia,1,700,700.0,2025-01-10
ORD10554,Air Conditioner,Home Appliances,Asia,3,3500,10500.0,2024-10-31
ORD10555,Football,Sports,Asia,3,60,180.0,2024-09-17
ORD10556,Bookshelf,Furniture,North America,3,2000,6000.0,2024-12-03
ORD10557,Smartwatch,Electronics,North America,3,300,900.0,2024-10-07
ORD10558,Bed,Furniture,Australia,2,4500,9000.0,2024-10-23
ORD10559,Football,Sports,South America,2,60,120.0,2024-09-06
ORD10560,Vacuum Cleaner,Home Appliances,Australia,5,500,2500.0,2024-09-06
ORD10561,Running Shoes,Sports,Asia,1,100,100.0,2024-11-23
ORD10562,Shoes,Apparel,Europe,5,80,400.0,2024-10-21
ORD10563,Washing Machine,Home Appliances,Europe,1,1800,1800.0,2024-10-30
ORD10564,Smartphone,Electronics,North America,2,800,1600.0,2024-11-05
ORD10565,Science,Books,South America,2,30,60.0,2025-02-23
ORD10566,Air Conditioner,Home Appliances,Australia,4,3500,14000.0,2024-10-24
ORD10567,Washing Machine,Home Appliances,Asia,3,1800,5400.0,2025-01-09
ORD10568,Jacket,Apparel,Asia,1,120,120.0,2024-09-14
ORD10569,Camera,Electronics,Australia,2,700,1400.0,2024-10-20
ORD10570,RC Car,Toys,Asia,2,150,300.0,2025-01-24
ORD10571,Vacuum Cleaner,Home Appliances,North America,2,500,1000.0,2025-01-07
ORD10572,Sweater,Apparel,South America,2,60,120.0,2024-09-24
ORD10573,Dining Table,Furniture,Australia,4,3500,14000.0,2025-01-07
ORD10574,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2024-12-19
ORD10575,Microwave,Home Appliances,Europe,3,200,600.0,2025-01-09
ORD10576,Washing Machine,Home Appliances,Asia,4,1800,7200.0,2025-01-18
ORD10577,History,Books,Asia,1,25,25.0,2024-09-03
ORD10578,Refrigerator,Home Appliances,Australia,2,2500,5000.0,2024-12-19
ORD10579,Fiction,Books,Asia,10,15,49.85008923893817,2024-12-27
ORD10580,Football,Sports,Asia,1,60,60.0,2025-02-25
ORD10581,Shoes,Apparel,Asia,3,80,240.0,2025-01-04
ORD10582,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2024-12-30
ORD10583,Dumbbells,Sports,Europe,1,150,150.0,2025-01-19
ORD10584,Microwave,Home Appliances,Asia,2,200,400.0,2025-01-31
ORD10585,Sofa,Furniture,Asia,4,5000,20000.0,2024-10-26
ORD10586,Microwave,Home Appliances,Asia,1,200,200.0,2024-12-08
ORD10587,Microwave,Home Appliances,North America,4,200,800.0,2025-01-24
ORD10588,Bed,Furniture,Asia,3,4500,13500.0,2025-01-20
ORD10589,Action Figure,Toys,Europe,2,40,80.0,2024-10-18
ORD10590,RC Car,Toys,Asia,2,150,300.0,2024-09-12
ORD10591,Camera,Electronics,Asia,1,700,700.0,2025-01-08
ORD10592,Air Conditioner,Home Appliances,Australia,1,3500,3500.0,2024-11-28
ORD10593,Board Game,Toys,North America,24,80,558.9415544651289,2025-01-25
ORD10594,Dumbbells,Sports,North America,2,150,300.0,2024-10-29
ORD10595,Sofa,Furniture,Asia,1,5000,5000.0,2024-10-27
ORD10596,Microwave,Home Appliances,South America,1,200,200.0,2024-09-09
ORD10597,T-Shirt,Apparel,North America,3,25,75.0,2024-11-12
ORD10598,Board Game,Toys,Europe,4,80,320.0,2024-09-18
ORD10599,Lego Set,Toys,Asia,2,100,200.0,2024-10-13
ORD10600,Board Game,Toys,South America,1,80,80.0,2024-11-25
ORD10601,RC Car,Toys,Asia,2,150,300.0,2024-12-03
ORD10602,Dumbbells,Sports,Australia,2,150,300.0,2024-11-14
ORD10603,Jeans,Apparel,North America,1,50,50.0,2025-01-04
ORD10604,Bookshelf,Furniture,North America,1,2000,2000.0,2024-12-29
ORD10605,Football,Sports,Europe,24,60,634.1653709617473,2024-11-15
ORD10606,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-10-17
ORD10607,Sofa,Furniture,Europe,2,5000,10000.0,2025-01-09
ORD10608,Shoes,Apparel,Australia,3,80,240.0,2025-02-21
ORD10609,Jacket,Apparel,Asia,1,120,120.0,2024-10-06
ORD10610,Tennis Racket,Sports,South America,1,120,120.0,2025-01-21
ORD10611,Jeans,Apparel,Europe,2,50,100.0,2024-11-17
ORD10612,History,Books,North America,1,25,25.0,2024-11-11
ORD10613,Tennis Racket,Sports,Australia,2,120,240.0,2024-09-15
ORD10614,Tablet,Electronics,Asia,1,500,500.0,2025-01-20
ORD10615,Bed,Furniture,Australia,3,4500,13500.0,2024-11-11
ORD10616,Basketball,Sports,Asia,4,70,280.0,2024-11-09
ORD10617,Philosophy,Books,Asia,2,18,36.0,2024-12-12
ORD10618,Science,Books,Europe,1,30,30.0,2024-11-07
ORD10619,Football,Sports,Asia,5,60,300.0,2024-10-04
ORD10620,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2025-01-30
ORD10621,Wardrobe,Furniture,North America,1,6000,6000.0,2024-09-03
ORD10622,Wardrobe,Furniture,Asia,2,6000,12000.0,2024-10-30
ORD10623,Lego Set,Toys,Asia,2,100,200.0,2024-11-17
ORD10624,Football,Sports,Europe,1,60,60.0,2024-11-25
ORD10625,T-Shirt,Apparel,Australia,1,25,25.0,2025-01-27
ORD10626,Dining Table,Furniture,Asia,1,3500,3500.0,2024-11-03
ORD10627,Tablet,Electronics,South America,1,500,500.0,2024-12-24
ORD10628,Football,Sports,Europe,2,60,120.0,2025-02-22
ORD10629,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2025-02-16
ORD10630,Shoes,Apparel,South America,1,80,80.0,2024-10-25
ORD10631,Sweater,Apparel,Asia,2,60,120.0,2025-02-16
ORD10632,Air Conditioner,Home Appliances,South America,3,3500,10500.0,2025-01-06
ORD10633,Science,Books,South America,3,30,90.0,2025-01-05
ORD10634,Smartphone,Electronics,Europe,2,800,1600.0,2024-12-31
ORD10635,Dumbbells,Sports,North America,2,150,300.0,2024-10-21
ORD10636,Dumbbells,Sports,Asia,1,150,150.0,2024-10-26
ORD10637,Smartphone,Electronics,North America,2,800,1600.0,2025-02-21
ORD10638,Lego Set,Toys,Asia,2,100,200.0,2024-09-28
ORD10639,Wardrobe,Furniture,North America,1,6000,6000.0,2024-10-01
ORD10640,Board Game,Toys,Asia,3,80,240.0,2024-12-09
ORD10641,Football,Sports,Asia,5,60,300.0,2024-11-25
ORD10642,History,Books,Australia,3,25,75.0,2024-12-25
ORD10643,Smartwatch,Electronics,Australia,7,300,2100.0,2024-09-04
ORD10644,Bed,Furniture,North America,2,4500,9000.0,2024-10-23
ORD10645,Running Shoes,Sports,Europe,1,100,100.0,2024-10-01
ORD10646,Sofa,Furniture,Europe,6,5000,30000.0,2025-01-15
ORD10647,Microwave,Home Appliances,South America,3,200,600.0,2024-11-30
ORD10648,Dining Table,Furniture,North America,1,3500,3500.0,2024-10-30
ORD10649,Shoes,Apparel,Australia,1,80,80.0,2024-09-26
ORD10650,Bed,Furniture,North America,3,4500,13500.0,2024-10-01
ORD10651,Laptop,Electronics,South America,3,1200,3600.0,2024-11-23
ORD10652,Doll,Toys,Europe,3,50,150.0,2025-01-14
ORD10653,Bed,Furniture,Europe,3,4500,13500.0,2024-12-05
ORD10654,History,Books,South America,2,25,50.0,2024-09-26
ORD10655,Microwave,Home Appliances,North America,2,200,400.0,2025-01-08
ORD10656,Tablet,Electronics,Asia,8,500,4000.0,2025-01-06
ORD10657,Wardrobe,Furniture,Australia,4,6000,24000.0,2024-11-25
ORD10658,Washing Machine,Home Appliances,North America,1,1800,1800.0,2024-11-26
ORD10659,Jeans,Apparel,North America,3,50,150.0,2025-02-08
ORD10660,Vacuum Cleaner,Home Appliances,South America,1,500,500.0,2024-10-21
ORD10661,Bed,Furniture,Asia,1,4500,4500.0,2025-01-07
ORD10662,Camera,Electronics,Europe,2,700,1400.0,2025-01-11
ORD10663,Wardrobe,Furniture,South America,2,6000,12000.0,2025-01-19
ORD10664,Running Shoes,Sports,South America,3,100,300.0,2024-10-05
ORD10665,Camera,Electronics,South America,2,700,1400.0,2025-01-13
ORD10666,History,Books,Europe,2,25,50.0,2024-10-06
ORD10667,Fiction,Books,Australia,2,15,30.0,2024-09-02
ORD10668,Action Figure,Toys,North America,1,40,40.0,2024-12-30
ORD10669,Shoes,Apparel,South America,1,80,80.0,2024-11-21
ORD10670,Basketball,Sports,North America,3,70,210.0,2025-02-25
ORD10671,Dining Table,Furniture,South America,1,3500,3500.0,2025-02-14
ORD10672,Refrigerator,Home Appliances,Asia,6,2500,15000.0,2024-11-22
ORD10673,Jacket,Apparel,Europe,4,120,480.0,2025-01-29
ORD10674,Vacuum Cleaner,Home Appliances,Asia,5,500,2500.0,2024-11-01
ORD10675,Tablet,Electronics,North America,7,500,3500.0,2025-02-17
ORD10676,Smartwatch,Electronics,Asia,4,300,1200.0,2025-01-19
ORD10677,Smartphone,Electronics,Asia,3,800,2400.0,2025-01-08
ORD10678,Running Shoes,Sports,Europe,5,100,500.0,2024-10-14
ORD10679,Board Game,Toys,Europe,10,80,330.9990055599346,2024-10-10
ORD10680,Microwave,Home Appliances,Asia,4,200,800.0,2024-11-19
ORD10681,Non-Fiction,Books,Europe,1,20,20.0,2024-11-23
ORD10682,Sofa,Furniture,Australia,30,5000,36096.765691146626,2025-01-21
ORD10683,Non-Fiction,Books,North America,21,20,128.89376366432512,2025-01-13
ORD10684,Air Conditioner,Home Appliances,Europe,1,3500,3500.0,2024-09-21
ORD10685,Microwave,Home Appliances,Asia,1,200,200.0,2025-02-25
ORD10686,Fiction,Books,Europe,4,15,60.0,2025-02-09
ORD10687,Doll,Toys,South America,1,50,50.0,2024-10-28
ORD10688,Doll,Toys,Europe,4,50,200.0,2024-09-28
ORD10689,Non-Fiction,Books,Asia,5,20,100.0,2024-11-02
ORD10690,Science,Books,South America,7,30,210.0,2025-01-28
ORD10691,Bookshelf,Furniture,Asia,2,2000,4000.0,2024-11-19
ORD10692,Jacket,Apparel,Asia,8,120,342.02480279584046,2025-02-18
ORD10693,Tablet,Electronics,North America,4,500,2000.0,2024-11-20
ORD10694,Washing Machine,Home Appliances,South America,12,1800,10695.853591187786,2024-09-26
ORD10695,Dining Table,Furniture,Asia,2,3500,7000.0,2024-12-14
ORD10696,Bookshelf,Furniture,Asia,1,2000,2000.0,2024-11-15
ORD10697,Vacuum Cleaner,Home Appliances,North America,1,500,500.0,2024-09-26
ORD10698,Shoes,Apparel,South America,1,80,80.0,2025-01-17
ORD10699,RC Car,Toys,Asia,3,150,450.0,2025-02-18
ORD10700,Refrigerator,Home Appliances,Asia,2,2500,5000.0,2025-02-04
ORD10701,Microwave,Home Appliances,North America,1,200,200.0,2024-11-14
ORD10702,Microwave,Home Appliances,North America,1,200,200.0,2024-12-23
ORD10703,Wardrobe,Furniture,Asia,3,6000,18000.0,2024-12-01
ORD10704,History,Books,Asia,2,25,50.0,2024-10-29
ORD10705,Smartphone,Electronics,North America,2,800,1600.0,2025-01-31
ORD10706,Tablet,Electronics,North America,1,500,500.0,2024-09-30
ORD10707,Philosophy,Books,Asia,1,18,18.0,2024-09-22
ORD10708,Tennis Racket,Sports,Asia,1,120,120.0,2025-02-23
ORD10709,Air Conditioner,Home Appliances,Australia,1,3500,3500.0,2024-11-17
ORD10710,Sweater,Apparel,North America,2,60,120.0,2024-09-27
ORD10711,Sweater,Apparel,North America,20,60,240.6505410121179,2024-11-23
ORD10712,Camera,Electronics,Europe,3,700,2100.0,2025-01-08
ORD10713,T-Shirt,Apparel,Asia,1,25,25.0,2024-10-27
ORD10714,Microwave,Home Appliances,North America,1,200,200.0,2025-01-15
ORD10715,Jeans,Apparel,Asia,2,50,100.0,2024-12-25
ORD10716,Jacket,Apparel,Asia,1,120,120.0,2025-02-19
ORD10717,Sweater,Apparel,Europe,3,60,180.0,2025-02-24
ORD10718,Microwave,Home Appliances,North America,3,200,600.0,2024-11-27
ORD10719,History,Books,Europe,8,25,200.0,2024-10-30
ORD10720,T-Shirt,Apparel,Europe,2,25,50.0,2024-11-09
ORD10721,Dumbbells,Sports,Europe,3,150,450.0,2024-09-30
ORD10722,Jeans,Apparel,Europe,3,50,150.0,2025-02-08
ORD10723,Doll,Toys,Asia,7,50,132.60421826767856,2024-10-05
